ID,Education,Marital_Status,Income,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Age,Age Group,Kids,Total Purchases
10492,Graduation,In Relationship,38285.0,2014-06-24,96,2,0,5,2,0,1,1,0,0,3,2,False,False,False,False,False,False,3,11,False,62,51-65,3,4
6935,Master,In Relationship,78497.0,2013-12-01,44,207,26,447,75,0,223,1,5,7,12,2,False,False,False,True,False,False,3,11,False,70,66+,0,25
7698,PhD,In Relationship,51650.0,2014-05-11,81,152,3,22,2,5,7,1,4,1,4,5,False,False,False,False,False,False,3,11,False,45,36-50,1,10
3559,Master,In Relationship,16248.0,2014-05-10,77,12,11,10,3,12,9,3,2,1,3,6,False,False,False,False,False,False,3,11,False,33,24-35,1,9
10562,Master,In Relationship,66835.0,2013-09-28,21,620,26,195,34,17,141,1,6,4,13,2,False,False,False,False,False,False,3,11,False,75,66+,0,24
10796,Master,In Relationship,30477.0,2014-01-22,16,47,1,6,0,0,12,1,1,1,3,6,False,False,False,False,False,False,3,11,False,37,36-50,1,6
2563,Basic,In Relationship,28249.0,2014-06-15,80,1,9,7,2,14,10,1,2,0,3,6,False,False,False,False,False,False,3,11,False,60,51-65,0,6
3518,Graduation,In Relationship,25271.0,2012-12-05,45,10,1,18,10,4,7,1,1,1,2,9,False,False,False,False,False,False,3,11,False,38,36-50,1,5
5823,PhD,Single,32303.0,2014-03-08,63,35,0,2,0,0,2,2,1,0,4,5,False,False,False,False,False,False,3,11,False,51,51-65,1,7
3934,Graduation,In Relationship,61286.0,2013-08-02,34,356,0,107,19,9,117,2,7,1,8,5,False,False,False,False,False,False,3,11,False,55,51-65,1,18
6982,Graduation,In Relationship,74068.0,2013-03-19,14,783,30,537,140,76,15,1,4,10,9,2,False,False,False,False,False,False,3,11,False,45,36-50,0,24
6431,PhD,In Relationship,45759.0,2013-02-23,13,42,1,18,3,0,4,2,2,0,3,7,False,False,False,False,False,False,3,11,False,57,51-65,2,7
9733,Basic,In Relationship,24882.0,2012-09-09,52,1,4,10,29,0,36,1,1,1,2,6,True,False,False,False,False,False,3,11,False,43,36-50,1,5
5602,PhD,In Relationship,66973.0,2013-05-17,98,466,22,432,147,113,102,1,8,7,12,3,False,False,False,False,False,False,3,11,False,32,24-35,0,28
7829,Master,Single,36640.0,2013-09-26,99,15,6,8,7,4,25,1,2,1,2,5,False,False,False,False,False,True,3,11,False,121,,1,6
1324,Graduation,In Relationship,38872.0,2013-05-30,93,23,3,21,3,19,22,2,3,0,3,8,False,False,False,False,False,False,3,11,False,33,24-35,1,8
326,Graduation,In Relationship,51148.0,2013-02-18,38,235,6,45,8,9,12,4,5,1,6,6,False,False,False,False,False,False,3,11,False,48,36-50,2,16
7224,Graduation,In Relationship,31353.0,2013-12-29,24,10,0,10,3,1,7,2,1,1,2,8,False,False,False,False,False,False,3,11,False,44,36-50,2,6
6999,Master,In Relationship,69661.0,2014-05-13,80,656,16,106,32,16,8,1,7,3,12,3,False,False,False,False,False,False,3,11,False,41,36-50,0,23
9938,Graduation,In Relationship,80067.0,2013-09-19,82,519,17,813,27,173,51,1,4,6,6,2,False,False,True,False,False,False,3,11,False,67,66+,0,17
6422,Graduation,In Relationship,86718.0,2013-01-17,20,344,189,482,50,33,172,1,5,6,5,2,False,False,False,False,False,False,3,11,False,67,66+,0,17
3182,PhD,Single,46854.0,2014-03-31,81,96,1,79,7,1,79,6,5,1,3,8,True,False,False,False,False,False,3,11,True,48,36-50,2,15
7300,Graduation,Single,69142.0,2014-06-29,50,448,4,34,6,4,39,3,8,1,7,5,False,True,False,False,False,False,3,11,False,69,66+,1,19
10424,Graduation,Single,75922.0,2013-12-09,60,265,138,553,224,23,92,1,4,4,9,1,False,False,False,False,False,False,3,11,False,53,51-65,0,18
8727,Graduation,Single,63693.0,2013-10-14,63,587,43,337,42,87,54,3,11,6,9,6,False,False,False,False,False,False,3,11,False,43,36-50,1,29
2798,PhD,In Relationship,102160.0,2012-11-02,54,763,29,138,76,176,58,0,7,9,10,4,False,True,True,True,False,False,3,11,True,44,36-50,0,26
1030,PhD,Single,40637.0,2013-07-17,72,22,0,13,0,0,3,2,1,0,3,7,False,False,False,False,False,False,3,11,False,56,51-65,2,6
624,Master,Single,18890.0,2012-11-10,5,6,4,1,7,2,15,1,0,1,2,6,True,False,False,False,False,False,3,11,True,37,36-50,0,4
5176,Graduation,In Relationship,29604.0,2013-12-08,88,7,6,13,7,6,14,1,1,0,3,9,True,False,False,False,False,False,3,11,False,33,24-35,1,5
5552,Master,Single,48721.0,2013-05-13,50,81,18,113,47,13,21,6,4,2,5,6,False,False,False,False,False,False,3,11,False,58,51-65,2,17
868,Graduation,In Relationship,44794.0,2014-06-08,99,54,0,7,0,0,4,1,2,0,3,6,False,False,False,False,False,False,3,11,False,55,51-65,1,6
380,Graduation,Single,64497.0,2012-09-10,17,1170,48,320,42,32,192,5,11,4,9,8,True,False,False,False,False,False,3,11,True,67,66+,1,29
2677,Graduation,In Relationship,46097.0,2013-03-31,11,72,24,68,65,4,8,5,3,1,6,4,False,False,False,False,False,False,3,11,False,65,51-65,1,15
6521,Graduation,In Relationship,77972.0,2014-03-18,18,613,22,319,33,102,12,1,4,6,9,1,False,False,False,False,False,False,3,11,False,67,66+,0,20
6927,PhD,In Relationship,44377.0,2012-10-05,70,224,0,30,0,0,10,8,5,1,5,8,False,False,False,False,False,False,3,11,False,53,51-65,2,19
2877,Master,In Relationship,46014.0,2013-01-21,21,410,0,59,19,9,44,10,7,1,8,7,False,False,False,False,False,False,3,11,False,47,36-50,2,26
0,Graduation,In Relationship,70951.0,2013-05-04,66,239,10,554,254,87,54,1,3,4,9,1,False,False,False,False,False,False,3,11,False,36,36-50,0,17
1584,Graduation,In Relationship,41443.0,2014-04-01,79,171,7,171,25,19,89,6,8,1,5,8,False,False,False,False,False,False,3,11,False,44,36-50,1,20
7264,Master,Single,52195.0,2014-05-12,2,12,0,4,0,0,1,1,1,0,2,8,False,False,False,False,False,False,3,11,False,43,36-50,3,4
6274,Master,In Relationship,83790.0,2013-11-15,81,1076,16,417,42,48,16,1,8,10,6,3,False,True,True,False,False,False,3,11,False,73,66+,0,25
1377,Master,Single,44551.0,2013-08-31,24,182,4,33,0,0,66,2,4,1,5,7,False,False,False,False,False,False,3,11,False,67,66+,1,12
454,Graduation,In Relationship,69508.0,2012-11-14,48,824,32,162,42,32,43,2,11,4,11,6,False,False,False,False,False,False,3,11,False,41,36-50,1,28
1755,Master,In Relationship,45204.0,2014-04-11,93,30,11,25,29,1,18,1,1,1,4,3,False,False,False,False,False,False,3,11,False,33,24-35,1,7
2075,Graduation,In Relationship,72460.0,2013-11-14,56,377,10,540,80,30,10,1,3,5,7,1,False,False,False,False,False,False,3,11,False,52,51-65,0,16
4785,PhD,In Relationship,77622.0,2014-04-14,3,520,7,154,19,0,14,2,6,3,11,3,False,False,False,False,False,False,3,11,False,51,51-65,2,22
9076,PhD,In Relationship,30732.0,2013-01-05,44,155,1,25,0,1,3,4,4,1,4,8,False,False,False,False,False,False,3,11,False,41,36-50,1,13
7079,Graduation,Single,63887.0,2012-09-08,38,897,23,207,15,11,92,5,9,6,12,6,False,False,False,False,False,False,3,11,False,59,51-65,1,32
4653,Graduation,In Relationship,42011.0,2013-03-26,46,131,0,16,2,1,39,4,3,1,4,8,False,False,False,False,False,False,3,11,False,43,36-50,1,12
7375,Graduation,In Relationship,51369.0,2012-10-25,84,297,7,79,0,11,182,2,8,2,4,8,False,False,False,False,False,False,3,11,False,45,36-50,1,16
709,Graduation,Single,51537.0,2012-12-09,27,787,20,204,0,0,92,3,2,2,11,8,False,False,False,False,False,False,3,11,False,69,66+,1,18
460,PhD,In Relationship,79930.0,2012-08-08,72,792,86,740,67,51,17,1,3,5,8,2,False,False,False,False,False,False,3,11,False,49,36-50,0,17
3726,PhD,In Relationship,34320.0,2014-02-16,66,4,1,9,3,0,0,1,1,0,2,8,False,False,False,False,False,False,3,11,False,35,24-35,1,4
6798,Graduation,Single,37070.0,2013-03-20,30,231,7,137,4,15,39,9,5,1,8,7,False,False,False,False,False,False,3,11,True,55,51-65,2,23
5341,Master,Single,81975.0,2013-01-05,2,983,76,184,180,138,27,1,6,3,4,7,False,False,True,False,False,False,3,11,False,59,51-65,1,14
1606,Graduation,In Relationship,38590.0,2013-05-15,65,3,1,8,4,3,3,1,1,0,2,8,False,False,False,False,False,False,3,11,False,50,36-50,1,4
9617,Graduation,Single,15033.0,2014-04-16,37,0,4,5,6,0,4,1,1,0,3,3,False,False,False,False,False,False,3,11,False,70,66+,0,5
3233,PhD,In Relationship,62745.0,2013-03-23,89,562,21,464,28,10,32,3,7,8,11,5,False,False,False,False,False,False,3,11,False,56,51-65,1,29
89,Master,In Relationship,22212.0,2013-12-09,49,5,9,20,6,8,21,2,2,0,4,6,False,False,False,False,False,False,3,11,False,46,36-50,1,8
2936,Master,In Relationship,23661.0,2013-12-04,46,18,0,4,0,0,1,1,1,0,3,7,False,False,False,False,False,False,3,11,False,39,36-50,1,5
9449,PhD,Single,79761.0,2013-10-04,32,415,5,124,15,35,11,1,5,2,11,3,False,False,False,False,False,False,3,11,False,63,51-65,1,19
7297,Graduation,Single,7500.0,2013-12-26,54,5,3,10,12,7,20,4,3,1,3,7,False,False,False,False,False,False,3,11,False,48,36-50,1,11
11004,Master,Single,60182.0,2014-05-17,23,8,0,5,7,0,2,1,1,0,2,4,False,False,False,False,False,False,3,11,False,128,,1,4
313,Graduation,Single,73455.0,2013-10-28,98,901,61,757,186,163,20,1,6,5,10,3,False,True,False,False,False,False,3,11,False,53,51-65,0,22
9940,Graduation,In Relationship,64961.0,2012-12-23,97,382,114,276,75,124,38,2,6,4,4,3,False,False,False,False,False,False,3,11,False,63,51-65,1,16
10735,Graduation,Single,22804.0,2013-07-31,75,14,1,7,2,1,1,1,2,0,2,9,False,False,False,False,False,False,3,11,False,50,36-50,1,5
9529,Graduation,In Relationship,73687.0,2013-11-28,8,559,153,503,218,13,181,1,3,9,9,2,False,False,False,True,False,False,3,11,True,31,24-35,0,22
6439,Graduation,In Relationship,61074.0,2012-08-17,37,789,0,133,0,28,152,7,11,5,8,7,False,False,False,False,False,False,3,11,False,63,51-65,1,31
7411,PhD,In Relationship,31686.0,2014-06-05,31,11,0,5,0,0,1,2,1,0,3,6,False,False,False,False,False,False,3,11,False,57,51-65,2,6
2176,Graduation,In Relationship,80134.0,2013-05-20,40,1218,16,272,104,0,80,2,5,3,6,6,False,True,True,True,False,False,3,11,True,49,36-50,1,16
9265,Graduation,In Relationship,75027.0,2013-01-09,74,925,64,179,133,12,77,2,9,4,6,5,False,False,False,False,False,False,3,11,False,68,66+,1,21
8867,PhD,In Relationship,67546.0,2012-08-31,90,864,134,768,150,38,172,1,4,10,5,3,False,False,False,False,False,False,3,11,False,33,24-35,0,20
8932,Master,In Relationship,65176.0,2012-10-29,57,960,28,183,220,70,70,4,9,6,6,6,False,False,False,False,False,False,3,11,False,52,51-65,1,25
10236,Master,Single,31160.0,2013-09-16,59,16,3,25,6,1,13,2,2,0,3,8,False,False,False,False,False,False,3,11,False,46,36-50,1,7
6340,Graduation,Single,29938.0,2013-10-27,52,3,3,7,0,2,11,2,1,0,3,6,False,False,False,False,False,False,3,11,False,36,36-50,1,6
10089,Graduation,Single,102692.0,2013-04-05,5,168,148,444,32,172,148,1,6,9,13,2,False,True,True,True,True,False,3,11,True,47,36-50,0,29
2227,Master,In Relationship,26490.0,2012-09-22,92,45,47,52,21,20,25,2,3,1,5,6,False,False,False,False,False,False,3,11,False,63,51-65,0,11
10992,Graduation,In Relationship,75702.0,2012-08-29,77,650,28,353,45,42,30,5,4,6,11,8,False,False,False,False,False,False,3,11,False,54,51-65,2,26
5304,PhD,Single,30899.0,2012-10-13,35,24,0,8,0,0,1,2,1,0,3,6,False,False,False,False,False,False,3,11,False,47,36-50,1,6
309,PhD,In Relationship,63342.0,2012-10-16,48,918,21,118,13,10,21,3,8,3,5,6,False,True,False,False,False,False,3,11,False,60,51-65,1,19
3406,Graduation,Single,45989.0,2012-10-22,97,138,33,87,28,24,12,4,3,2,7,3,False,False,False,False,False,False,3,11,False,57,51-65,1,16
2661,Graduation,Single,18701.0,2013-06-04,95,12,4,2,10,6,10,4,2,0,4,5,False,False,False,False,False,False,3,11,False,57,51-65,2,10
3153,PhD,Single,40737.0,2013-12-08,24,11,0,4,0,0,2,1,1,0,2,8,False,False,False,False,False,False,3,11,False,64,51-65,3,4
10264,Graduation,Single,15287.0,2012-10-10,60,1,2,8,4,3,13,2,1,1,2,7,True,False,False,False,False,False,3,11,True,42,36-50,1,6
1184,PhD,Single,69674.0,2013-05-22,46,554,41,215,11,0,24,3,10,2,10,5,False,False,False,False,False,False,3,11,False,53,51-65,2,25
4200,Master,In Relationship,44159.0,2014-06-17,85,167,2,62,24,13,7,4,4,1,6,5,False,False,False,False,False,False,3,11,False,51,51-65,1,15
9396,PhD,In Relationship,37717.0,2012-11-23,31,9,0,6,4,1,5,1,1,0,2,9,False,False,False,False,False,False,3,11,False,43,36-50,1,4
2387,Master,In Relationship,43776.0,2013-02-03,9,177,2,71,3,2,20,6,5,2,4,8,False,False,False,False,False,False,3,11,True,69,66+,2,17
6690,Master,In Relationship,38179.0,2013-03-14,30,38,4,22,4,2,20,4,3,1,3,7,False,False,False,False,False,False,3,11,False,55,51-65,2,11
1225,Graduation,In Relationship,80124.0,2014-06-26,47,483,84,398,205,84,241,1,3,7,8,1,True,False,False,False,False,False,3,11,False,58,51-65,0,19
9703,PhD,In Relationship,38097.0,2012-10-15,70,77,2,35,0,1,69,4,3,2,2,7,True,False,False,False,False,False,3,11,True,51,51-65,2,11
291,Graduation,In Relationship,72940.0,2013-06-19,13,182,74,298,162,149,116,1,3,3,6,1,False,False,False,False,False,False,3,11,False,51,51-65,0,13
4557,Graduation,In Relationship,22070.0,2013-10-04,11,10,7,19,8,2,21,2,2,2,2,6,False,False,False,False,False,False,3,11,False,51,51-65,1,8
2379,Graduation,Single,69267.0,2012-09-22,31,778,44,499,95,73,146,2,3,4,5,7,False,False,False,False,False,False,3,11,True,68,66+,0,14
5726,Master,Single,31788.0,2014-03-20,15,16,7,23,0,8,6,3,3,0,4,5,False,False,False,False,False,True,3,11,False,38,36-50,1,10
3066,PhD,In Relationship,61905.0,2014-02-04,2,167,0,43,6,2,13,2,4,2,4,5,False,False,False,False,False,False,3,11,False,46,36-50,1,12
6336,Graduation,In Relationship,29315.0,2014-04-06,55,13,2,14,8,7,4,4,2,0,4,6,False,False,False,False,False,False,3,11,False,61,51-65,2,10
10967,Graduation,Single,33378.0,2013-02-06,38,33,6,40,3,7,10,3,2,0,4,7,False,False,False,False,False,False,3,11,False,58,51-65,2,9
2304,PhD,In Relationship,66313.0,2013-09-16,86,625,7,99,10,22,7,2,6,3,12,4,False,False,False,False,False,False,3,11,False,58,51-65,1,23
3445,Graduation,Single,60714.0,2013-01-17,56,216,162,224,101,92,162,2,7,4,10,5,False,False,False,False,False,False,3,11,True,65,51-65,0,23
7828,Master,In Relationship,77882.0,2014-04-30,29,68,129,396,188,22,15,1,3,3,5,1,False,False,False,False,False,False,3,11,False,40,36-50,0,12
3762,PhD,Single,69867.0,2013-04-02,30,196,0,512,33,130,54,1,3,5,8,1,False,False,False,True,False,False,3,11,True,35,24-35,0,17
4391,Master,Single,63841.0,2013-04-21,64,635,15,100,20,7,131,1,9,3,9,6,False,False,False,False,False,False,3,11,False,53,51-65,1,22
4669,Basic,In Relationship,24480.0,2013-02-11,46,4,19,9,28,25,17,3,3,0,4,7,False,False,False,False,False,False,3,11,False,40,36-50,1,10
10144,Graduation,In Relationship,51369.0,2012-10-25,84,297,7,79,0,11,182,2,8,2,4,8,False,False,False,False,False,False,3,11,False,45,36-50,1,16
8652,Graduation,In Relationship,37760.0,2012-08-31,20,84,5,38,150,12,28,2,4,1,6,7,False,False,False,False,False,False,3,11,False,75,66+,0,13
1672,PhD,In Relationship,65640.0,2014-03-01,74,204,7,149,20,15,66,1,5,1,8,2,False,False,False,False,False,False,3,11,False,47,36-50,1,15
8962,Master,In Relationship,44319.0,2014-04-17,18,26,0,8,0,0,3,2,2,0,3,5,False,False,False,False,False,False,3,11,False,46,36-50,2,7
9974,Graduation,In Relationship,30631.0,2013-07-12,75,15,6,20,4,5,20,1,3,1,2,7,False,False,False,False,False,False,3,11,False,47,36-50,1,7
10983,Graduation,In Relationship,75278.0,2013-01-29,17,304,98,230,150,74,74,1,6,3,13,3,False,False,False,False,False,False,3,11,False,69,66+,0,23
8148,Master,In Relationship,50898.0,2013-01-08,88,285,28,242,55,114,135,13,6,2,12,5,False,False,False,False,False,False,3,11,False,65,51-65,2,33
10102,Graduation,Single,79946.0,2014-05-12,19,395,183,565,166,141,28,1,5,11,5,3,False,False,False,False,False,False,3,11,False,55,51-65,0,22
4697,Master,Single,35416.0,2013-06-13,62,248,3,81,4,3,51,3,7,1,5,8,False,False,False,False,False,False,3,11,False,72,66+,0,16
9262,Master,In Relationship,32414.0,2013-07-04,11,20,6,5,0,9,12,1,1,0,3,7,True,False,False,False,False,False,3,11,False,37,36-50,0,5
7254,Graduation,In Relationship,38361.0,2013-12-27,74,39,0,56,20,8,14,3,3,1,3,7,False,False,False,False,False,False,3,11,False,52,51-65,1,10
4543,Graduation,In Relationship,82497.0,2012-10-31,32,777,129,573,216,21,203,1,2,7,9,4,False,False,True,False,False,False,3,11,False,41,36-50,0,19
4927,Graduation,In Relationship,16626.0,2014-01-15,76,8,3,22,21,1,13,3,3,0,3,9,False,False,False,False,False,False,3,11,False,50,36-50,2,9
10451,Graduation,In Relationship,29672.0,2013-03-12,6,9,1,3,0,4,8,1,0,0,3,6,False,False,False,False,False,False,3,11,False,56,51-65,2,4
2926,Master,In Relationship,55951.0,2012-08-23,62,1241,0,80,0,13,40,3,3,6,11,8,False,True,False,False,True,False,3,11,False,69,66+,1,23
2874,Master,Single,35388.0,2013-03-07,20,6,4,7,4,3,8,1,1,0,3,7,False,False,False,False,False,False,3,11,False,33,24-35,1,5
9738,Master,In Relationship,42386.0,2013-01-13,43,65,4,16,0,4,11,1,3,0,3,8,False,False,False,False,False,False,3,11,False,35,24-35,1,7
7119,Graduation,Single,68627.0,2013-01-12,45,395,15,263,60,54,38,1,2,3,6,1,False,False,False,False,False,False,3,11,False,39,36-50,0,12
3924,PhD,Single,57912.0,2014-03-17,34,801,0,80,0,0,35,5,8,3,12,5,False,True,False,False,False,False,3,11,False,56,51-65,1,28
5827,Graduation,Single,35246.0,2014-04-16,53,36,0,12,2,2,10,4,3,1,3,5,False,False,False,False,False,False,3,11,False,63,51-65,2,11
5596,Master,In Relationship,58821.0,2013-10-12,44,513,14,154,19,0,28,1,9,2,9,6,False,False,False,False,False,False,3,11,False,65,51-65,1,21
10812,PhD,In Relationship,46377.0,2014-03-01,89,37,0,46,4,3,0,1,2,1,3,4,False,False,False,False,False,False,3,11,False,43,36-50,1,7
1717,Graduation,Single,39747.0,2014-04-13,43,80,15,93,20,13,52,3,5,1,4,8,False,False,False,False,False,False,3,11,False,33,24-35,1,13
9491,Graduation,In Relationship,23976.0,2013-12-27,68,14,1,21,2,3,25,3,3,1,3,7,False,False,False,False,False,False,3,11,False,37,36-50,1,10
9274,Master,In Relationship,80950.0,2013-03-28,44,525,147,112,219,147,63,1,6,7,9,2,False,False,False,True,False,False,3,11,False,60,51-65,0,23
6609,Graduation,Single,27038.0,2012-09-18,64,1,26,25,17,23,15,1,3,0,3,9,False,False,False,False,False,False,3,11,True,55,51-65,0,7
6963,Graduation,Single,77457.0,2014-03-05,85,675,11,400,15,45,11,1,2,5,10,1,False,False,True,False,False,False,3,11,False,74,66+,0,18
4440,Master,In Relationship,64100.0,2013-09-10,93,509,0,27,0,0,10,1,8,3,6,7,False,True,False,False,False,False,3,11,False,57,51-65,1,18
1379,Master,In Relationship,42670.0,2013-04-27,12,154,2,46,20,4,15,1,4,2,4,4,False,False,False,False,False,False,3,11,False,29,24-35,0,11
10032,Graduation,Single,12571.0,2014-01-18,86,3,5,14,2,12,17,4,3,1,3,6,False,False,False,False,False,False,3,11,False,45,36-50,1,11
2826,Graduation,In Relationship,22574.0,2013-10-28,28,25,0,8,2,0,2,2,2,0,3,7,False,False,False,False,False,False,3,11,False,54,51-65,3,7
2437,Graduation,In Relationship,51381.5,2013-06-03,69,861,138,461,60,30,61,1,6,5,12,3,False,True,False,True,False,False,3,11,False,32,24-35,0,24
6320,Master,Single,70893.0,2013-02-06,42,768,44,561,77,44,14,1,6,6,10,3,False,False,False,False,False,False,3,11,False,45,36-50,0,23
3050,Graduation,In Relationship,54198.0,2013-12-17,13,185,0,28,3,2,17,6,3,1,6,4,False,False,False,False,False,False,3,11,False,55,51-65,2,16
231,Master,In Relationship,28839.0,2014-03-11,86,24,0,7,0,0,1,2,2,0,3,5,False,False,False,False,False,False,3,11,False,65,51-65,2,7
2392,Graduation,In Relationship,40321.0,2013-07-29,59,44,4,21,6,0,27,2,3,0,3,7,False,False,False,False,False,False,3,11,False,49,36-50,2,8
9478,Graduation,Single,66503.0,2012-08-14,30,91,64,128,65,3,50,2,4,3,6,3,False,False,False,False,False,False,3,11,False,36,36-50,1,15
113,Graduation,In Relationship,30833.0,2013-07-16,33,11,0,7,3,1,6,2,1,0,3,5,False,False,False,False,False,False,3,11,False,70,66+,2,6
2863,Graduation,Single,51381.5,2013-08-23,67,738,20,172,52,50,20,6,2,3,10,7,False,True,False,True,False,False,3,11,False,51,51-65,3,21
1802,Graduation,In Relationship,64795.0,2013-01-17,23,412,5,119,38,29,77,3,3,3,12,2,False,False,False,False,False,False,3,11,False,50,36-50,1,21
520,Graduation,In Relationship,34421.0,2013-07-01,81,3,3,7,6,2,9,1,1,0,2,7,False,False,False,False,False,False,3,11,False,47,36-50,1,4
8275,PhD,Single,47025.0,2014-02-09,6,16,0,3,0,0,1,1,1,0,2,7,False,False,False,False,False,False,3,11,False,56,51-65,2,4
9750,PhD,Single,64325.0,2013-02-07,41,731,60,353,78,12,73,5,10,3,5,7,False,False,False,False,False,False,3,11,False,60,51-65,1,23
2607,Graduation,Single,40464.0,2013-01-11,78,424,17,118,7,23,41,6,8,2,8,8,False,False,False,False,False,False,3,11,False,68,66+,1,24
7214,Graduation,In Relationship,62187.0,2013-07-05,49,792,0,275,45,45,126,1,4,8,5,3,False,False,False,False,False,False,3,11,False,64,51-65,0,18
5835,PhD,Single,14849.0,2013-07-02,39,21,2,28,3,2,9,3,2,0,4,8,False,False,False,False,False,False,3,11,False,45,36-50,1,9
3896,Graduation,In Relationship,27255.0,2013-11-07,3,22,1,11,0,1,2,1,1,0,3,7,False,False,False,False,False,False,3,11,False,37,36-50,1,5
10350,PhD,In Relationship,54432.0,2013-05-09,37,33,0,5,0,0,0,1,1,0,3,4,False,False,False,False,False,False,3,11,False,71,66+,3,5
7786,PhD,Single,29999.0,2013-02-13,22,68,7,59,10,5,11,4,3,1,4,8,False,False,False,False,False,False,3,11,False,35,24-35,1,12
